"cell_id","Bat_species","Sex","Lat_c","Long_c","FAL_mean","wFAL_mean","BM_mean","wBM_mean","FAL.BM_n","wFAL.wBM_n","fal","bm","Tmax","Summer_precipitation","Tmin"
40754,"Pipistrellus kuhlii","female",37.3261501380543,-7.26533524093566,34.165,34.165,7,7,2,2,33.8,7.5,32.0933349609375,332.792938232422,7.56179199218752
40754,"Pipistrellus kuhlii","male",37.3261501380543,-7.26533524093566,33.02,33.02,5.9,5.9,1,1,33.8,7.5,32.0933349609375,332.792938232422,7.56179199218752
40760,"Eptesicus isabellinus","female",37.5021666748723,-6.68406268714332,51.175,51.175,20.64375,20.64375,16,16,49,18.5,33.663623046875,279.753204345703,5.67001953125003
40760,"Eptesicus isabellinus","male",37.5021666748723,-6.68406268714332,50.08,50.08,16.7,16.7,5,5,49,18.5,33.663623046875,279.753204345703,5.67001953125003
40778,"Pipistrellus kuhlii","female",37.9940116887798,-4.91927184430132,33.635,33.635,7.02,7.02,20,20,33.8,7.5,33.7692138671875,293.896759033203,3.567626953125
40786,"Eptesicus isabellinus","female",38.1949814625569,-4.1253076947648,49.43,49.43,19.3,19.3,1,1,49,18.5,34.2431640625,301.692199707031,3.01962890625003
40786,"Pipistrellus kuhlii","female",38.1949814625569,-4.1253076947648,33.94,33.94,6.2,6.2,1,1,33.8,7.5,34.2431640625,301.692199707031,3.01962890625003
40791,"Eptesicus isabellinus","male",38.3150215432552,-3.62623258220857,48.2,48.2,17.3,17.3,1,1,49,18.5,32.606982421875,369.802124023438,1.451171875
40792,"Myotis escalerai","male",38.3385134678211,-3.52616156856108,39.14,39.14,6.1,6.1,1,1,39.5,5.4,32.561181640625,385.055999755859,1.4090576171875
40792,"Pipistrellus kuhlii","female",38.3385134678211,-3.52616156856108,34.53,34.53,6,6,1,1,33.8,7.5,32.561181640625,385.055999755859,1.4090576171875
40792,"Pipistrellus kuhlii","male",38.3385134678211,-3.52616156856108,32.81,32.81,5.4,5.4,1,1,33.8,7.5,32.561181640625,385.055999755859,1.4090576171875
40793,"Myotis bechsteinii","male",38.3618329847829,-3.42600639306927,39.9,39.9,9.5,9.5,1,1,43,10.5,33.08466796875,382.206970214844,1.65554199218752
40793,"Myotis emarginatus","female",38.3618329847829,-3.42600639306927,40.82,40.82,9.3,9.3,2,2,40.4,13,33.08466796875,382.206970214844,1.65554199218752
40793,"Pipistrellus kuhlii","female",38.3618329847829,-3.42600639306927,33.956,33.956,6.24,6.24,5,5,33.8,7.5,33.08466796875,382.206970214844,1.65554199218752
40793,"Pipistrellus kuhlii","male",38.3618329847829,-3.42600639306927,34.8,34.8,6,6,1,1,33.8,7.5,33.08466796875,382.206970214844,1.65554199218752
40793,"Rhinolophus ferrumequinum","female",38.3618329847829,-3.42600639306927,55.54,55.54,17.7,17.7,1,1,58.4,23.5,33.08466796875,382.206970214844,1.65554199218752
41212,"Eptesicus isabellinus","female",37.5693963852094,-6.81051544920384,51.2833333333333,51.2833333333333,19.95,19.95,6,6,49,18.5,33.7166748046875,261.024353027344,6.05119628906255
41212,"Eptesicus isabellinus","male",37.5693963852094,-6.81051544920384,50,50,19.5,19.5,5,5,49,18.5,33.7166748046875,261.024353027344,6.05119628906255
41220,"Pipistrellus kuhlii","male",37.7963614986599,-6.02953406704686,32.6,32.6,5.7,5.7,1,1,33.8,7.5,33.53828125,286.899688720703,4.63020019531251
41224,"Eptesicus isabellinus","male",37.9058100178147,-5.63671767711976,45.9,45.9,18.6,18.6,1,1,49,18.5,32.299462890625,319.093902587891,3.1463623046875
41224,"Myotis emarginatus","male",37.9058100178147,-5.63671767711976,38.8,38.8,6.1,6.1,1,1,40.4,13,32.299462890625,319.093902587891,3.1463623046875
41224,"Pipistrellus kuhlii","female",37.9058100178147,-5.63671767711976,33.7142857142857,33.7142857142857,6.41428571428571,6.41428571428571,7,7,33.8,7.5,32.299462890625,319.093902587891,3.1463623046875
41224,"Pipistrellus kuhlii","male",37.9058100178147,-5.63671767711976,33.1,33.1,5.23333333333333,5.23333333333333,3,3,33.8,7.5,32.299462890625,319.093902587891,3.1463623046875
41224,"Plecotus austriacus","male",37.9058100178147,-5.63671767711976,39.4,39.4,8.7,8.7,1,1,40,8,32.299462890625,319.093902587891,3.1463623046875
41225,"Eptesicus isabellinus","male",37.9327499915388,-5.53827600307959,50,50,21.7,21.7,1,1,49,18.5,32.411279296875,315.536407470703,3.13525390625
41225,"Myotis emarginatus","male",37.9327499915388,-5.53827600307959,39.3,39.3,6.8,6.8,1,1,40.4,13,32.411279296875,315.536407470703,3.13525390625
41225,"Pipistrellus kuhlii","female",37.9327499915388,-5.53827600307959,33.6111111111111,33.6111111111111,6.46666666666667,6.46666666666667,9,9,33.8,7.5,32.411279296875,315.536407470703,3.13525390625
41225,"Pipistrellus kuhlii","male",37.9327499915388,-5.53827600307959,32.37,32.37,5.69,5.69,10,10,33.8,7.5,32.411279296875,315.536407470703,3.13525390625
41668,"Myotis escalerai","female",37.6944834234355,-6.74251133824361,39.02,39.02,6.2,6.2,1,1,39.5,5.4,33.4466552734375,308.105377197266,5.68115234375
41668,"Pipistrellus kuhlii","female",37.6944834234355,-6.74251133824361,33.485,33.485,6.75,6.75,2,2,33.8,7.5,33.4466552734375,308.105377197266,5.68115234375
41694,"Myotis bechsteinii","female",38.3890918764091,-4.17561129963792,41.078,41.078,8.6,8.6,5,5,43,10.5,32.3849609375,368.094543457031,1.87172851562502
41694,"Myotis bechsteinii","male",38.3890918764091,-4.17561129963792,40.1,40.1,7.6,7.6,1,1,43,10.5,32.3849609375,368.094543457031,1.87172851562502
42123,"Pipistrellus kuhlii","female",37.9890743283727,-6.08604605904524,33.5545454545455,33.5545454545455,5.94545454545455,5.94545454545455,11,11,33.8,7.5,32.527099609375,313.795654296875,3.69594726562502
42123,"Pipistrellus kuhlii","male",37.9890743283727,-6.08604605904524,32.5665,32.5665,5.525,5.525,8,8,33.8,7.5,32.527099609375,313.795654296875,3.69594726562502
42125,"Myotis escalerai","female",38.0442780605831,-5.88920984408575,39.1,39.1,6.3,6.3,1,1,39.5,5.4,32.30263671875,319.31005859375,3.31303710937505
42125,"Myotis escalerai","male",38.0442780605831,-5.88920984408575,38.2363636363636,38.2363636363636,5.93636363636364,5.93636363636364,11,11,39.5,5.4,32.30263671875,319.31005859375,3.31303710937505
42134,"Pipistrellus kuhlii","female",38.2843075063012,-4.99872520982224,32.8666666666667,32.8666666666667,6.73333333333333,6.73333333333333,3,3,33.8,7.5,32.0060791015625,371.046691894531,2.37993164062505
42134,"Pipistrellus kuhlii","male",38.2843075063012,-4.99872520982224,32.9,32.9,6.6,6.6,1,1,33.8,7.5,32.0060791015625,371.046691894531,2.37993164062505
42176,"Myotis escalerai","female",39.2197609643693,-0.750156569166227,40.01,40.01,5.6,5.6,2,2,39.5,5.4,30.062548828125,534.804870605469,2.9063720703125
42176,"Myotis escalerai","male",39.2197609643693,-0.750156569166227,38.698,38.698,5.74,5.74,5,5,39.5,5.4,30.062548828125,534.804870605469,2.9063720703125
43999,"Plecotus auritus","male",37.5913673955729,-8.73798243927003,39.4,39.4,9,9,1,1,39,7.5,26.4482177734375,345.506530761719,8.38395996093755
44628,"Barbastella barbastellus","male",40.4318395360685,15.4502848996868,38.95,38.95,7.275,7.275,4,4,39,9.5,26.09052734375,1097.43994140625,-1.42094726562499
44628,"Hypsugo savii","male",40.4318395360685,15.4502848996868,32.6,32.6,5.5,5.5,2,2,34.5,7,26.09052734375,1097.43994140625,-1.42094726562499
44628,"Myotis crypticus","male",40.4318395360685,15.4502848996868,38.8,38.8,5.4,5.4,3,3,39.3,8.5,26.09052734375,1097.43994140625,-1.42094726562499
44628,"Myotis mystacinus","female",40.4318395360685,15.4502848996868,32.7,32.7,4.82,4.82,5,5,34,5.5,26.09052734375,1097.43994140625,-1.42094726562499
44628,"Myotis mystacinus","male",40.4318395360685,15.4502848996868,33.8,33.8,5.13333333333333,5.13333333333333,3,3,34,5.5,26.09052734375,1097.43994140625,-1.42094726562499
44628,"Pipistrellus pipistrellus","male",40.4318395360685,15.4502848996868,30,30,3.83333333333333,3.83333333333333,3,3,30.5,5.75,26.09052734375,1097.43994140625,-1.42094726562499
44628,"Plecotus auritus","female",40.4318395360685,15.4502848996868,38.7,38.7,8.05,8.05,2,2,39,7.5,26.09052734375,1097.43994140625,-1.42094726562499
44628,"Plecotus auritus","male",40.4318395360685,15.4502848996868,37.9,37.9,7,7,1,1,39,7.5,26.09052734375,1097.43994140625,-1.42094726562499
45969,"Barbastella barbastellus","female",38.0677312026259,-8.57853402739863,41.3,41.3,10,10,1,1,39,9.5,28.9358154296875,375.240814208984,6.33100585937501
45969,"Pipistrellus kuhlii","male",38.0677312026259,-8.57853402739863,33.3,33.3,6.5,6.5,1,1,33.8,7.5,28.9358154296875,375.240814208984,6.33100585937501
45969,"Pipistrellus pipistrellus","female",38.0677312026259,-8.57853402739863,31.1,31.1,4.75,4.75,1,1,30.5,5.75,28.9358154296875,375.240814208984,6.33100585937501
46094,"Hypsugo savii","female",40.8132005560801,14.4079631615413,34.1070796460177,34.1070796460177,7.70353982300885,7.70353982300885,113,113,34.5,7,27.0689208984375,1164.51025390625,4.98464355468752
46094,"Hypsugo savii","male",40.8132005560801,14.4079631615413,33.0275,33.0275,6.42,6.42,40,40,34.5,7,27.0689208984375,1164.51025390625,4.98464355468752
46094,"Myotis crypticus","female",40.8132005560801,14.4079631615413,37.7,37.7,6.6,6.6,1,1,39.3,8.5,27.0689208984375,1164.51025390625,4.98464355468752
46094,"Myotis crypticus","male",40.8132005560801,14.4079631615413,38.9,38.9,6,6,1,1,39.3,8.5,27.0689208984375,1164.51025390625,4.98464355468752
46094,"Pipistrellus kuhlii","female",40.8132005560801,14.4079631615413,33.7666666666667,33.7666666666667,6.42222222222222,6.42222222222222,9,9,33.8,7.5,27.0689208984375,1164.51025390625,4.98464355468752
46094,"Pipistrellus kuhlii","male",40.8132005560801,14.4079631615413,32.85,32.85,5.95,5.95,2,2,33.8,7.5,27.0689208984375,1164.51025390625,4.98464355468752
46094,"Plecotus austriacus","female",40.8132005560801,14.4079631615413,39.1,39.1,9,9,1,1,40,8,27.0689208984375,1164.51025390625,4.98464355468752
46455,"Plecotus auritus","male",38.1626721356633,-8.61123721557901,38,38,7.75,7.75,1,1,39,7.5,26.5402099609375,384.217468261719,7.46303710937502
46936,"Plecotus auritus","male",38.4154942778259,-8.15554183641984,37.7,37.7,7,7,1,1,39,7.5,31.084521484375,424.161529541016,5.90297851562502
47488,"Myotis escalerai","male",40.439539754061,-0.128559120536633,38.7657142857143,38.7657142857143,5.4,5.4,7,7,39.5,5.4,25.3429931640625,1321.95336914062,0.0986328125
47488,"Plecotus austriacus","male",40.439539754061,-0.128559120536633,40.74,40.74,8.7,8.7,1,1,40,8,25.3429931640625,1321.95336914062,0.0986328125
48021,"Myotis bechsteinii","male",41.2915167909744,13.0313862168594,41.5,41.5,7.6,7.6,1,1,43,10.5,26.8943115234375,1283.615234375,8.10297851562501
48021,"Myotis crypticus","female",41.2915167909744,13.0313862168594,39.7,39.7,6.1,6.1,1,1,39.3,8.5,26.8943115234375,1283.615234375,8.10297851562501
48021,"Myotis emarginatus","female",41.2915167909744,13.0313862168594,38.9,38.9,5.7,5.7,1,1,40.4,13,26.8943115234375,1283.615234375,8.10297851562501
48021,"Myotis emarginatus","male",41.2915167909744,13.0313862168594,36.9,36.9,6.5,6.5,1,1,40.4,13,26.8943115234375,1283.615234375,8.10297851562501
48021,"Pipistrellus kuhlii","male",41.2915167909744,13.0313862168594,32.3,32.3,5.9,5.9,1,1,33.8,7.5,26.8943115234375,1283.615234375,8.10297851562501
48021,"Pipistrellus pipistrellus","female",41.2915167909744,13.0313862168594,33.5,33.5,8,8,1,1,30.5,5.75,26.8943115234375,1283.615234375,8.10297851562501
48021,"Pipistrellus pipistrellus","male",41.2915167909744,13.0313862168594,30.2,30.2,5.4,5.4,3,3,30.5,5.75,26.8943115234375,1283.615234375,8.10297851562501
48388,"Barbastella barbastellus","female",38.5739011900877,-8.64524502126228,39.1,39.1,8.75,8.75,1,1,39,9.5,28.83701171875,405.615142822266,7.17558593750005
48388,"Myotis emarginatus","male",38.5739011900877,-8.64524502126228,36.4,36.4,6.25,6.25,1,1,40.4,13,28.83701171875,405.615142822266,7.17558593750005
48475,"Barbastella barbastellus","female",40.7032172584083,0.257149475863061,39.7,39.7,9.4,9.4,1,1,39,9.5,26.303173828125,1250.42407226562,-0.179272460937455
48475,"Hypsugo savii","male",40.7032172584083,0.257149475863061,36.1,36.1,6.4,6.4,1,1,34.5,7,26.303173828125,1250.42407226562,-0.179272460937455
48475,"Pipistrellus pipistrellus","male",40.7032172584083,0.257149475863061,29.8,29.8,3.65,3.65,2,2,30.5,5.75,26.303173828125,1250.42407226562,-0.179272460937455
48475,"Plecotus auritus","male",40.7032172584083,0.257149475863061,41.15,41.15,8.3,8.3,2,2,39,7.5,26.303173828125,1250.42407226562,-0.179272460937455
48479,"Rhinolophus ferrumequinum","female",40.7688191532619,0.681717212107284,57,57,18.5,18.5,1,1,58.4,23.5,27.2639892578125,1133.57287597656,7.01259765625002
48479,"Rhinolophus ferrumequinum","male",40.7688191532619,0.681717212107284,55.9,55.9,18.5,18.5,1,1,58.4,23.5,27.2639892578125,1133.57287597656,7.01259765625002
48516,"Myotis crypticus","female",41.3953225706692,12.9283106459743,38.6,38.6,7.1,7.1,1,1,39.3,8.5,27.6232177734375,1136.89978027344,7.05180664062505
48516,"Myotis nattereri","female",41.3953225706692,12.9283106459743,38.6,38.6,7.1,7.1,1,1,39,8.5,27.6232177734375,1136.89978027344,7.05180664062505
48530,"Myotis emarginatus","female",41.3063175195896,14.4497757618479,39.8142857142857,39.8142857142857,7.6,7.6,7,7,40.4,13,25.67275390625,1447.87390136719,-1.62583007812498
48530,"Myotis emarginatus","male",41.3063175195896,14.4497757618479,37.8,37.8,5.5,5.5,1,1,40.4,13,25.67275390625,1447.87390136719,-1.62583007812498
48530,"Rhinolophus ferrumequinum","male",41.3063175195896,14.4497757618479,55.6,55.6,19.9,19.9,1,1,58.4,23.5,25.67275390625,1447.87390136719,-1.62583007812498
48974,"Eptesicus serotinus","male",40.8008311634783,0.238913680717047,52.5,52.5,21.25,21.25,2,2,53,21.5,27.6584228515625,1000.79736328125,0.642480468750023
48974,"Hypsugo savii","male",40.8008311634783,0.238913680717047,33.1,33.1,6.5,6.5,2,2,34.5,7,27.6584228515625,1000.79736328125,0.642480468750023
48974,"Myotis emarginatus","male",40.8008311634783,0.238913680717047,38.4,38.4,6.5,6.5,1,1,40.4,13,27.6584228515625,1000.79736328125,0.642480468750023
48974,"Myotis escalerai","male",40.8008311634783,0.238913680717047,39.175,39.175,5.95,5.95,4,4,39.5,5.4,27.6584228515625,1000.79736328125,0.642480468750023
48974,"Plecotus auritus","female",40.8008311634783,0.238913680717047,40.7,40.7,8.2,8.2,2,2,39,7.5,27.6584228515625,1000.79736328125,0.642480468750023
48974,"Rhinolophus hipposideros","male",40.8008311634783,0.238913680717047,36.6,36.6,4.1,4.1,1,1,37,7,27.6584228515625,1000.79736328125,0.642480468750023
48975,"Barbastella barbastellus","male",40.8175288251589,0.345147115576138,39.2,39.2,7.55,7.55,2,2,39,9.5,27.3945556640625,978.350463867188,1.201904296875
48975,"Eptesicus serotinus","male",40.8175288251589,0.345147115576138,53.4666666666667,53.4666666666667,23.0666666666667,23.0666666666667,3,3,53,21.5,27.3945556640625,978.350463867188,1.201904296875
48975,"Myotis emarginatus","male",40.8175288251589,0.345147115576138,40.02,40.02,7.62,7.62,5,5,40.4,13,27.3945556640625,978.350463867188,1.201904296875
48975,"Myotis escalerai","male",40.8175288251589,0.345147115576138,38.72,38.72,5.9,5.9,5,5,39.5,5.4,27.3945556640625,978.350463867188,1.201904296875
48975,"Pipistrellus pipistrellus","female",40.8175288251589,0.345147115576138,30.8,30.8,4.4,4.4,1,1,30.5,5.75,27.3945556640625,978.350463867188,1.201904296875
48975,"Pipistrellus pipistrellus","male",40.8175288251589,0.345147115576138,30.6,30.6,3.93333333333333,3.93333333333333,3,3,30.5,5.75,27.3945556640625,978.350463867188,1.201904296875
48975,"Plecotus auritus","female",40.8175288251589,0.345147115576138,42.1,42.1,8.5,8.5,1,1,39,7.5,27.3945556640625,978.350463867188,1.201904296875
48975,"Plecotus auritus","male",40.8175288251589,0.345147115576138,40.8666666666667,40.8666666666667,7.43333333333333,7.43333333333333,3,3,39,7.5,27.3945556640625,978.350463867188,1.201904296875
48975,"Plecotus austriacus","female",40.8175288251589,0.345147115576138,41.5,41.5,9.7,9.7,1,1,40,8,27.3945556640625,978.350463867188,1.201904296875
48975,"Plecotus austriacus","male",40.8175288251589,0.345147115576138,38.9,38.9,7.7,7.7,1,1,40,8,27.3945556640625,978.350463867188,1.201904296875
48975,"Rhinolophus ferrumequinum","male",40.8175288251589,0.345147115576138,56.8,56.8,16.5,16.5,1,1,58.4,23.5,27.3945556640625,978.350463867188,1.201904296875
48975,"Rhinolophus hipposideros","male",40.8175288251589,0.345147115576138,37.3,37.3,4.2,4.2,1,1,37,7,27.3945556640625,978.350463867188,1.201904296875
49036,"Hypsugo savii","male",41.404817296724,14.4582334595072,32.55,32.55,6.35,6.35,2,2,34.5,7,24.5850830078125,1441.6513671875,-2.20327148437497
49036,"Myotis crypticus","male",41.404817296724,14.4582334595072,39.2,39.2,5.72,5.72,5,5,39.3,8.5,24.5850830078125,1441.6513671875,-2.20327148437497
49036,"Myotis emarginatus","male",41.404817296724,14.4582334595072,40,40,7,7,1,1,40.4,13,24.5850830078125,1441.6513671875,-2.20327148437497
49037,"Hypsugo savii","male",41.3970455251855,14.5668991887271,32.8,32.8,6.13333333333333,6.13333333333333,3,3,34.5,7,25.39853515625,1412.85192871094,-1.75454101562497
49037,"Myotis crypticus","male",41.3970455251855,14.5668991887271,39,39,5.3,5.3,1,1,39.3,8.5,25.39853515625,1412.85192871094,-1.75454101562497
49037,"Pipistrellus kuhlii","female",41.3970455251855,14.5668991887271,34.3,34.3,6.5,6.5,1,1,33.8,7.5,25.39853515625,1412.85192871094,-1.75454101562497
49037,"Pipistrellus pipistrellus","male",41.3970455251855,14.5668991887271,30.2666666666667,30.2666666666667,3.7,3.7,3,3,30.5,5.75,25.39853515625,1412.85192871094,-1.75454101562497
49037,"Plecotus auritus","female",41.3970455251855,14.5668991887271,39.4,39.4,7.2,7.2,1,1,39,7.5,25.39853515625,1412.85192871094,-1.75454101562497
49037,"Plecotus auritus","male",41.3970455251855,14.5668991887271,38.7,38.7,6.9,6.9,1,1,39,7.5,25.39853515625,1412.85192871094,-1.75454101562497
49433,"Eptesicus isabellinus","male",39.6485897652308,-5.71371933804305,49.7,49.7,20.9333333333333,20.9333333333333,6,6,49,18.5,31.676708984375,482.425384521484,2.6802978515625
49434,"Eptesicus isabellinus","male",39.6754528088222,-5.61215268559686,50.125,50.125,21.9,21.9,4,4,49,18.5,31.2515625,504.477386474609,2.47136230468755
49496,"Eptesicus serotinus","male",40.9959922555263,0.860157978592827,52.15,52.15,23.85,23.85,2,2,53,21.5,27.2100341796875,1188.47192382812,5.91850585937505
49496,"Pipistrellus pipistrellus","female",40.9959922555263,0.860157978592827,31.1,31.1,5.3,5.3,6,6,30.5,5.75,27.2100341796875,1188.47192382812,5.91850585937505
49496,"Pipistrellus pipistrellus","male",40.9959922555263,0.860157978592827,30.7,30.7,5.1,5.1,1,1,30.5,5.75,27.2100341796875,1188.47192382812,5.91850585937505
49552,"Hypsugo savii","female",41.546040614002,13.8128459332679,33.7,33.7,6.7,6.7,4,4,34.5,7,27.7094482421875,1322.44116210938,-0.202465820312455
49552,"Myotis crypticus","male",41.546040614002,13.8128459332679,39.2,39.2,6.2,6.2,1,1,39.3,8.5,27.7094482421875,1322.44116210938,-0.202465820312455
49552,"Pipistrellus kuhlii","female",41.546040614002,13.8128459332679,34.15,34.15,6.2,6.2,4,4,33.8,7.5,27.7094482421875,1322.44116210938,-0.202465820312455
49943,"Myotis escalerai","male",39.2905609471624,-7.35589787358599,37.5,37.5,5.625,5.625,2,2,39.5,5.4,30.61298828125,356.553497314453,3.44633789062505
49943,"Plecotus austriacus","female",39.2905609471624,-7.35589787358599,40.1466666666667,40.1466666666667,9,9,3,3,40,8,30.61298828125,356.553497314453,3.44633789062505
49958,"Eptesicus isabellinus","female",39.7172784992416,-5.84396220501509,49.7,49.7,20.7,20.7,2,2,49,18.5,32.2837158203125,459.695129394531,2.839599609375
